    -0.463     1.149    -0.787    -0.945    -0.263    -0.586    -0.559     0.285    -0.279     0.873     0.000     0.000     0.021     0.000     0.022     0.000     0.004     0.953     0.000     0.000     8.000
    -0.238     0.421     0.922     1.641     0.196     0.656    -0.698     1.552    -1.187     0.795     0.000     0.000     0.652     0.031     0.001     0.000     0.000     0.316     0.000     0.000     3.000
     1.677    -1.035     0.145     0.951    -0.875     0.345    -0.559     1.411    -1.057     0.718     0.000     0.188     0.000     0.769     0.000     0.000     0.000     0.042     0.000     0.000     4.000
     0.438     0.858     1.388     0.089     0.962    -0.431    -0.005    -0.700     0.240     1.107     0.000     0.000     0.082     0.003     0.025     0.000     0.011     0.879     0.000     0.000     8.000
    -1.927     0.276     0.767    -0.773     0.350     0.759    -0.837    -0.840     0.435    -1.074     0.000     0.000     0.032     0.000     0.954     0.000     0.001     0.013     0.000     0.000     5.000
    -0.801     1.149     0.301    -0.083     0.503     0.759     0.272    -0.277    -0.538    -0.217     0.000     0.000     0.497     0.000     0.200     0.000     0.001     0.300     0.002     0.000     3.000
    -1.026    -0.743     0.456    -0.428     0.656    -0.017    -1.252    -0.137    -0.538     0.095     0.000     0.000     0.034     0.000     0.508     0.000     0.041     0.417     0.000     0.000     5.000
    -0.125    -0.452     1.233    -0.428    -1.181     0.035    -1.391    -0.277    -1.057    -0.295     0.000     0.000     0.001     0.000     0.013     0.000     0.367     0.619     0.000     0.000     8.000
    -0.463     1.004    -0.942     0.951     0.350    -1.155    -0.559    -0.418    -0.668     0.484     0.000     0.000     0.034     0.000     0.416     0.000     0.026     0.524     0.000     0.000     8.000
     0.100     0.421     0.922     0.262    -0.110    -0.121     1.103     0.426    -0.992     0.095     0.000     0.001     0.021     0.004     0.001     0.000     0.005     0.949     0.019     0.000     8.000
    -0.801    -0.015    -1.408    -0.773     0.656    -1.983    -1.529    -1.403    -0.862     1.263     0.000     0.000     0.000     0.000     0.800     0.000     0.166     0.034     0.000     0.000     5.000
    -0.914    -0.161     1.543     0.779     0.043    -0.276    -0.559    -0.418    -0.279    -0.217     0.000     0.000     0.094     0.000     0.418     0.000     0.039     0.449     0.000     0.000     8.000
    -0.463    -0.743     0.922    -0.428    -0.875    -0.379    -0.005    -0.700    -0.279     0.484     0.000     0.000     0.001     0.000     0.015     0.000     0.328     0.656     0.000     0.000     8.000
